agent,avg,date,feature,floor,guapai,info,price,title
夏兴华,47881,2019.01.14,房屋满五年,中楼层(共7层) 2001年建板楼,挂牌650万成交周期72天,南 北 | 简装,628万,武夷花园牡丹园 3室2厅 131.16平米
骆占峰,42956,2019.01.17,房屋满两年,低楼层(共22层) 2009年建塔楼,挂牌235万成交周期84天,西 | 精装,232万,长城国际 1室0厅 54.01平米
韩付豪,42856,2019.01.17,房屋满两年,低楼层(共15层) 2008年建板楼,挂牌322万成交周期5天,南 | 简装,305万,金隅七零九零 2室1厅 71.17平米
张玉建,37092,2019.01.17,房屋满五年近地铁,低楼层(共15层) 2003年建板楼,挂牌478万成交周期138天,南 北 | 精装,450万,长桥园公寓 3室1厅 121.32平米
,49859,2019.01.17,挂牌469万成交周期47天,中楼层(共27层) 2016年建板楼,,东 南 | 简装,458万,华业东方玫瑰A区 3室2厅 91.86平米
杜金兵,55546,2019.01.17,房屋满两年近地铁,中楼层(共18层) 2012年建板塔结合,挂牌980万成交周期253天,南 北 | 精装,942万,龙湖蔚澜香醍 3室2厅 169.52平米
胡洁,40839,2019.01.17,房屋满五年,中楼层(共6层) 2008年建板楼,挂牌458万成交周期23天,南 北 | 简装,456万,旗舰凯旋二三期 3室2厅 111.61平米
王顺立,38905,2019.01.17,房屋满五年,中楼层(共24层) 2010年建板楼,挂牌364万成交周期93天,南 北 | 简装,338万,玉桥东里 3室1厅 86.88平米
孟祥顺,33226,2019.01.17,房屋满五年,底层(共22层) 2008年建板塔结合,挂牌315万成交周期88天,东 | 毛坯,299万,大方居 2室1厅 89.99平米
,38812,2019.01.17,挂牌400万成交周期201天,低楼层(共32层) 2012年建板塔结合,,西 | 精装,380万,北京ONE 2室1厅 97.91平米
张文鹏,32714,2019.01.17,房屋满两年,低楼层(共6层) 1994年建板楼,挂牌357万成交周期105天,南 北 | 其他,343万,四海公寓 3室2厅 104.85平米
武林林,32924,2019.01.17,房屋满五年,中楼层(共22层) 2012年建板塔结合,挂牌228万成交周期72天,东 | 简装,225万,中建雅颂居 1室0厅 68.34平米
宋海明,47771,2019.01.17,房屋满五年,中楼层(共24层) 2010年建板楼,挂牌225万成交周期25天,西南 | 精装,248万,玉桥东里 1室1厅 51.81平米
王钟杰,51382,2019.02.20,房屋满两年,中楼层(共18层) 2014年建板楼,挂牌445万成交周期290天,南 北 | 精装,439万,华远铭悦 2室1厅 85.44平米
李福泉,43548,2019.02.20,房屋满五年近地铁,高楼层(共7层) 2002年建板楼,挂牌275万成交周期55天,南 北 | 其他,272万,果园西小区 1室1厅 62.46平米
刘志东,35124,2019.02.20,房屋满五年,顶层(共4层) 1961年建板楼,挂牌260万成交周期167天,南 北 | 简装,240万,探矿家属院 2室1厅 68.33平米
张东亚,37020,2019.02.20,房屋满两年,高楼层(共6层) 2003年建板楼,挂牌330万成交周期70天,南 北 | 简装,320万,自然佳境 2室1厅 86.44平米
刘建利,43962,2019.01.20,房屋满五年,高楼层(共6层) 2009年建板楼,挂牌425万成交周期163天,南 北 | 精装,419万,阿尔法社区二期 3室1厅 95.31平米
任俊轶,43179,2019.01.20,房屋满五年,低楼层(共6层) 2005年建板楼,挂牌430万成交周期16天,南 北 | 精装,419万,绣江南 2室2厅 97.04平米
刘帅,26780,2019.01.20,房屋满五年,顶层(共6层) 2000年建板楼,挂牌520万成交周期137天,南 北 | 精装,470万,至善家园 3室2厅 175.51平米
李洪梅,45128,2019.01.20,房屋满五年近地铁,中楼层(共29层) 2008年建塔楼,挂牌505万成交周期94天,西南 | 其他,476万,运河明珠 2室1厅 105.48平米
孙哲,55221,2019.02.19,房屋满两年,低楼层(共6层) 2005年建板楼,挂牌335万成交周期138天,南 西 北 | 精装,320万,水恋晶城 1室1厅 57.95平米
赵泽鹏,42968,2019.02.19,房屋满五年近地铁,顶层(共6层) 2005年建板楼,挂牌312万成交周期116天,南 北 | 简装,311万,站前巴黎 2室1厅 72.38平米
郭玉龙,39078,2019.02.19,房屋满五年,高楼层(共6层) 2007年建板楼,挂牌466万成交周期107天,南 北 | 精装,434万,新潮嘉园三期 3室1厅 111.06平米
,37756,2019.02.19,挂牌375万成交周期2天,底层(共6层) 2003年建板楼,,南 北 | 其他,370万,自然佳境 2室1厅 98平米
黄嵩嵩,56037,2019.02.19,房屋满五年,中楼层(共35层) 2011年建塔楼,挂牌515万成交周期197天,南 北 | 精装,498万,京贸国际城西区 2室2厅 88.87平米
,64523,2019.02.19,挂牌650万成交周期23天,高楼层(共10层) 2005年建板楼,,南 北 | 精装,616万,世纪星城 3室2厅 95.47平米
赵士贤,41761,2019.02.18,房屋满五年近地铁,中楼层(共26层) 2012年建板楼,挂牌418万成交周期68天,南 北 | 精装,388万,方恒东景 3室1厅 92.91平米
李华东,44812,2019.02.18,房屋满两年,高楼层(共12层) 2005年建板塔结合,挂牌639万成交周期35天,南 北 | 精装,608万,靓景明居 3室2厅 135.68平米
陶琴,44632,2019.02.18,房屋满两年近地铁,高楼层(共7层) 2004年建板楼,挂牌630万成交周期206天,南 北 | 其他,606万,香林郡 4室2厅 135.78平米
郭奎民,42236,2019.02.18,近地铁,高楼层(共18层) 2004年建板塔结合,挂牌240万成交周期111天,南 | 简装,235万,逸秀名园 1室0厅 55.64平米
孙哲,37451,2019.01.14,房屋满五年近地铁,低楼层(共22层) 2002年建塔楼,挂牌488万成交周期36天,南 北 | 精装,470万,京贸国际公寓 3室1厅 125.5平米
王晓东,38168,2019.01.14,房屋满五年,高楼层(共6层) 2000年建板楼,挂牌381万成交周期213天,南 北 | 精装,365万,中泽家园 3室1厅 95.63平米
赵静轩,45726,2019.01.14,房屋满五年近地铁,低楼层(共23层) 2004年建塔楼,挂牌350万成交周期30天,北 | 精装,338万,通典铭居 1室1厅 73.92平米
李显超,43775,2019.01.14,房屋满五年,低楼层(共6层) 2005年建板楼,挂牌410万成交周期55天,南 北 | 简装,405万,绣江南 2室2厅 92.52平米
倪俊,30806,2019.01.14,房屋满五年,高楼层(共22层) 2008年建板塔结合,挂牌285万成交周期139天,西 | 精装,277万,大方居 2室1厅 89.92平米
安会会,36616,2019.01.17,房屋满五年,底层(共4层) 1996年建板楼,挂牌253万成交周期53天,东 西 | 简装,241万,西马庄园 2室1厅 65.82平米
李吉亮,37935,2019.01.17,房屋满五年近地铁,高楼层(共22层) 2011年建暂无数据,挂牌340万成交周期204天,南 北 | 简装,335万,金隅通和园 2室1厅 88.31平米
李航生,33905,2019.01.17,房屋满两年近地铁,高楼层(共6层) 2003年建板楼,挂牌605万成交周期277天,南 北 | 简装,556万,天赐良园西三期 4室2厅 163.99平米
王延升,45684,2019.01.17,近地铁,中楼层(共7层) 2002年建板楼,挂牌435万成交周期7天,南 北 | 其他,426万,新华联家园南区 2室1厅 93.25平米
田雷,64329,2019.01.17,房屋满五年近地铁,高楼层(共32层) 2011年建板楼,挂牌530万成交周期32天,南 | 其他,510万,运河湾 2室1厅 79.28平米
杜文丽,34341,2019.02.18,房屋满两年,高楼层(共20层) 2011年建板楼,挂牌508万成交周期262天,南 北 | 简装,475万,融科钧廷 3室2厅 138.32平米
陈瑞新,37837,2019.02.18,房屋满两年,中楼层(共6层) 2002年建板楼,挂牌426万成交周期64天,南 北 | 其他,419万,西潞苑小区 3室2厅 110.74平米
,35666,2019.02.18,挂牌355万成交周期52天,底层(共6层) 2001年建板楼,,南 北 | 简装,347万,西潞苑小区 2室1厅 97.21平米
张鲲,55059,2019.02.18,房屋满两年,低楼层(共35层) 2015年建塔楼,挂牌450万成交周期52天,东北 | 精装,431万,京贸国际城西区 2室1厅 78.28平米
崔世伟,27745,2019.02.18,房屋满两年,中楼层(共14层) 2009年建板塔结合,挂牌380万成交周期37天,南 北 | 精装,352万,珠江逸景 3室1厅 126.87平米
陈晓敏,39680,2019.02.18,房屋满五年近地铁,底层(共7层) 1997年建板楼,挂牌480万成交周期122天,南 北 | 简装,450万,华诚花园 3室2厅 113.41平米
,49400-54600,2019.01,,低楼层(共18层) 2010年建板塔结合,,南 北 | 其他,371-410万,京贸国际城东区 2室1厅 75平米
,5700-6300,2019.01,,地下室 2012年建暂无数据,,暂无数据 | 其他,18-19万,华业东方玫瑰A区 车位
,46222-51088,2019.01,近地铁,中楼层(共6层) 1993年建板楼,,南 北 | 其他,304-336万,北苑135号院 2室1厅 65.77平米
,41315-45664,2019.01,房屋满五年,高楼层(共6层) 1994年建板楼,,东 南 北 | 简装,259-287万,车站路 2室1厅 62.66平米
,37369-41303,2019.01,房屋满两年,底层(共6层) 1997年建板楼,,南 北 | 精装,257-284万,西潞苑小区 2室1厅 68.64平米
,46643-51553,2019.01,房屋满两年,底层(共6层) 2009年建板楼,,南 北 | 精装,417-460万,阿尔法社区二期 2室1厅 89.21平米
,,2019.01,,底层(共10层) 2006年建板塔结合,,暂无数据 | 其他,247-273万,柳岸方园 --室--厅 0平米
,33400-36915,2019.01,房屋满五年,中楼层(共6层) 2003年建板楼,,南 北 | 简装,330-365万,翠福园 2室1厅 98.7平米
,13329-14732,2019.01,近地铁,中楼层(共6层) 2003年建板楼,,南 北 | 其他,112-124万,杨庄北街6号院 2室1厅 83.75平米
,46889-51824,2019.01,房屋满五年,中楼层(共18层) 2010年建板楼,,南 北 | 精装,303-334万,DBC加州小镇C区 1室1厅 64.43平米
龚红美,50058,2019.01.09,房屋满五年近地铁,高楼层(共18层) 2010年建板塔结合,挂牌316万成交周期102天,东 | 简装,307万,新通国际花园 1室1厅 61.33平米
,44763,2019.01.03,挂牌259万成交周期65天,底层(共5层) 1980年建板楼,,南 北 | 简装,253万,后南仓 3室1厅 56.52平米
,33371-36884,2019.01,房屋满五年,高楼层(共6层) 1996年建板楼,,东 西 | 简装,266-294万,云景西里南区 2室1厅 79.71平米
,44509-49194,2019.01,房屋满五年近地铁,中楼层(共6层) 1990年建板楼,,南 北 | 精装,292-322万,梨花园 2室1厅 65.42平米
,32917-36381,2019.01,房屋满五年,中楼层(共25层) 2003年建塔楼,,东 南 | 毛坯,357-394万,东阁雅舍 3室1厅 108.23平米
,45541-50335,2019.01,近地铁,中楼层(共18层) 2006年建板塔结合,,南 北 | 简装,361-399万,蓝调沙龙东区 2室2厅 79.27平米
,31414-34721,2019.01,房屋满五年,底层(共18层) 2002年建塔楼,,南 西 | 简装,342-378万,潇雅居 2室1厅 108.87平米
,42817-47324,2019.01,,低楼层(共15层) 2008年建板塔结合,,南 | 其他,304-336万,金隅七零九零 2室2厅 71平米
,52598-58135,2019.01,近地铁,底层(共6层) 2004年建板楼,,南 北 | 精装,741-819万,当代名筑 3室1厅 140.88平米
,45879-50709,2019.01,房屋满五年,高楼层(共16层) 2009年建板楼,,南 | 精装,428-473万,DBC加州小镇C区 2室2厅 93.18平米
,30908-34161,2019.01,房屋满五年,高楼层(共22层) 2012年建板塔结合,,西 | 简装,212-234万,中建雅颂居 1室0厅 68.39平米
,30315-33506,2019.01,房屋满两年,中楼层(共11层) 2013年建板楼,,南 北 | 精装,309-342万,合生世界花园 2室1厅 101.85平米
吕帅先,44671,2019.01.09,房屋满五年近地铁,底层(共15层) 2009年建板塔结合,挂牌288万成交周期120天,西北 | 精装,272万,新通国际花园 1室1厅 60.89平米
杨俊奇,47408,2019.01.09,房屋满五年,高楼层(共18层) 2009年建板楼,挂牌505万成交周期102天,南 北 | 简装,470万,世纪星城三期 2室2厅 99.14平米
,41563,2019.01.09,挂牌230万成交周期15天,底层(共6层) 1982年建板楼,,南 | 简装,216万,后南仓 2室1厅 51.97平米
许贵超,61127,2019.01.09,房屋满五年近地铁,中楼层(共28层) 2009年建塔楼,挂牌560万成交周期7天,南 | 简装,545万,运河湾 2室1厅 89.16平米
秦宏江,36096,2019.01.09,房屋满五年,低楼层(共21层) 2010年建板楼,挂牌330万成交周期122天,南 北 | 简装,321万,融科香雪兰溪 3室1厅 88.93平米
李聪,35189,2019.01.09,房屋满五年,低楼层(共6层) 1996年建板楼,挂牌345万成交周期9天,南 北 | 简装,330万,东潞苑 2室2厅 93.78平米
田丽,46873,2019.01.09,房屋满五年,底层(共6层) 2005年建板楼,挂牌310万成交周期129天,南 北 | 简装,305万,旗舰凯旋二三期 1室1厅 65.07平米
宋先平,48627,2019.01.09,房屋满两年近地铁,高楼层(共14层) 2010年建板塔结合,挂牌455万成交周期46天,南 北 | 精装,439万,新通国际花园 2室1厅 90.28平米
贺建盛,51230,2019.01.08,房屋满两年近地铁,低楼层(共22层) 2012年建板楼,挂牌480万成交周期72天,南 | 精装,450万,华业东方玫瑰D区 2室1厅 87.84平米
杨剑波,38781,2019.01.08,房屋满五年近地铁,中楼层(共6层) 1995年建板楼,挂牌355万成交周期25天,南 北 | 简装,327万,复兴北里 3室1厅 84.32平米
任俊轶,43440,2019.01.02,房屋满五年,中楼层(共6层) 2007年建板楼,挂牌462万成交周期126天,南 北 | 精装,441万,桃花岛 2室2厅 101.52平米
王帅,48185,2019.01.02,房屋满两年,低楼层(共27层) 2012年建板塔结合,挂牌376万成交周期124天,东 西 | 精装,365万,华业东方玫瑰A区 2室1厅 75.75平米
赵西林,41947,2019.01.02,房屋满两年,中楼层(共7层) 2012年建板楼,挂牌430万成交周期23天,南 北 | 精装,406万,珠江拉维小镇 2室2厅 96.79平米
刘振菊,45122,2019.01.01,房屋满五年,顶层(共6层) 2000年建板楼,挂牌389万成交周期216天,南 北 | 精装,382万,水仙园 2室1厅 84.66平米
,42190,2019.01.01,挂牌249万成交周期2天,低楼层(共6层) 1982年建板楼,,南 北 | 其他,249万,后南仓 2室1厅 59.02平米
王佳欣,41150,2019.01.01,房屋满五年,中楼层(共11层) 2005年建板楼,挂牌280万成交周期84天,南 | 精装,262万,新翠景园 1室0厅 63.67平米
,50679,2019.01.01,挂牌443万成交周期98天,中楼层(共7层) 2002年建板楼,,南 北 | 精装,441万,武夷花园牡丹园 2室1厅 87.02平米
,37891,2019.01.01,挂牌258万成交周期122天,中楼层(共22层) 2008年建板塔结合,,东南 | 精装,243万,大方居 1室1厅 64平米
,54410-60137,2019.01,近地铁,高楼层(共27层) 2015年建板楼,,南 北 | 精装,884-977万,K2玉蘭湾 4室2厅 162.38平米
,49087-50078,2019.01,房屋满五年,底层(共6层) 2003年建板楼,,南 北 | 精装,441-450万,旗舰凯旋一期 2室2厅 89.75平米
周兴莹,42332,2019.01.14,房屋满五年近地铁,中楼层(共5层) 2005年建板楼,挂牌585万成交周期148天,南 北 | 简装,568万,蓝调沙龙东区 3室2厅 134.18平米
,,2019.01,近地铁,底层(共27层) 2012年建板塔结合,,暂无数据 | 其他,19-21万,华业东方玫瑰A区 --室--厅 0平米
吴彦芝,29331,2019.01.06,房屋满两年,中楼层(共14层) 2011年建板楼,挂牌285万成交周期146天,南 | 精装,275万,合生世界村 2室1厅 93.76平米
,37712-41682,2019.01,房屋满五年,高楼层(共22层) 2011年建板楼,,南 北 | 精装,316-350万,金隅通和园 2室1厅 83.76平米
,46260-51129,2019.01,房屋满两年近地铁,低楼层(共15层) 2009年建板塔结合,,南 北 | 精装,718-793万,天时名苑 3室2厅 155.05平米
,43810-48422,2019.01,,底层(共6层) 1983年建板楼,,南 北 | 简装,284-313万,新城东里 2室1厅 64.62平米
,44302-48965,2019.01,房屋满五年近地铁,中楼层(共6层) 1996年建板楼,,南 北 | 精装,298-329万,西果园小区 2室1厅 67.12平米
,41586-45963,2019.01,,顶层(共12层) 2005年建板楼,,南 北 | 简装,440-487万,格瑞雅居 2室1厅 105.77平米
,39741-43925,2019.01,房屋满五年近地铁,中楼层(共18层) 2005年建板楼,,南 北 | 简装,390-431万,雅丽世居 2室1厅 98.01平米
,38079-42088,2019.01,房屋满两年近地铁,中楼层(共10层) 2010年建板塔结合,,南 北 | 精装,513-567万,8哩岛 3室2厅 134.72平米
,40849-45149,2019.01,近地铁,高楼层(共26层) 2012年建板楼,,南 北 | 简装,363-402万,方恒东景 2室1厅 88.84平米
,39821-44012,2019.01,,低楼层(共6层) 1987年建板楼,,东 北 | 其他,200-221万,东营中街 2室1厅 50.1平米
,43636-48229,2019.01,房屋满五年,中楼层(共6层) 2002年建板楼,,南 北 | 精装,399-441万,运乔嘉园 2室1厅 91.44平米
康莉琼,38433,2019.01.08,房屋满五年,底层(共6层) 1993年建板楼,挂牌260万成交周期187天,南 北 | 简装,253万,民政局家属楼 2室1厅 65.83平米
李晓鹏,46313,2019.01.08,房屋满五年近地铁,低楼层(共29层) 2009年建板塔结合,挂牌610万成交周期32天,南 北 | 简装,572万,天时名苑 3室2厅 123.51平米
陈浩,67133,2019.01.08,房屋满两年近地铁,中楼层(共10层) 2012年建塔楼,挂牌395万成交周期13天,东 西 | 精装,384万,M5朗峰 2室2厅 57.2平米
孙大源,47213,2019.01.08,房屋满两年,中楼层(共26层) 2007年建塔楼,挂牌227万成交周期153天,北 | 简装,210万,财富东方 1室0厅 44.48平米
,34134,2019.01.08,挂牌300万成交周期11天,底层(共11层) 2016年建板楼,,南 北 | 精装,300万,首开缇香郡 2室1厅 87.89平米
