agent,avg,date,feature,floor,guapai,info,price,title
,41955-46371,2019.04,近地铁,中楼层(共6层) 1981年建板楼,,东 北 | 简装,219-242万,玉带河西街 2室1厅 52.08平米
,44385-49057,2019.04,,顶层(共5层) 1977年建板楼,,东 西 | 简装,257-284万,新城东里 2室1厅 57.79平米
,43971-48600,2019.04,房屋满五年,底层(共4层) 1975年建板楼,,南 北 | 简装,285-314万,后南仓 2室1厅 64.6平米
赵西林,47770,2019.04.14,房屋满五年,底层(共6层) 2007年建板楼,挂牌446万成交周期219天,南 北 | 简装,438万,新潮嘉园三期 2室1厅 91.69平米
,40607-44882,2019.04,,高楼层(共6层) 2003年建板楼,,南 北 | 简装,354-391万,澜花语岸 2室1厅 87.03平米
,40883-45186,2019.04,房屋满五年近地铁,底层(共6层) 1994年建板楼,,南 北 | 简装,268-297万,杨庄小区 2室1厅 65.53平米
,39950-44156,2019.04,房屋满五年,低楼层(共6层) 2004年建板楼,,南 北 | 精装,351-388万,中泽雅园 2室1厅 87.7平米
孙光旭,44956,2019.04.11,房屋满五年近地铁,高楼层(共6层) 1994年建板楼,挂牌310万成交周期40天,南 北 | 精装,295万,杨庄小区 2室1厅 65.62平米
,44933-45841,2019.04,,高楼层(共6层) 2003年建板楼,,南 北 | 简装,392-399万,澜花语岸 2室1厅 87.03平米
,55459-61297,2019.04,,低楼层(共14层) 2013年建塔楼,,东 | 其他,271-300万,百合湾 3房间1卫 48.82平米
,39950-44156,2019.04,房屋满五年,低楼层(共6层) 2004年建板楼,,南 北 | 精装,351-388万,中泽雅园 2室1厅 87.7平米
,63548-64832,2019.04,,中楼层(共24层) 2015年建板塔结合,,南 北 | 精装,565-576万,富力金禧花园 2室1厅 88.8平米
,56242-62162,2019.04,,底层(共24层) 2015年建板塔结合,,西南 | 其他,509-562万,富力金禧花园 2室1厅 90.37平米
,40883-45186,2019.04,房屋满五年近地铁,底层(共6层) 1994年建板楼,,南 北 | 简装,268-297万,杨庄小区 2室1厅 65.53平米
,49532-50533,2019.04,房屋满五年,中楼层(共12层) 2004年建板楼,,南 北 | 简装,466-475万,加华印象街 2室1厅 93.94平米
,50257-51272,2019.04,房屋满五年近地铁,高楼层(共6层) 1993年建板楼,,南 北 | 简装,326-333万,物资学院家属院 2室1厅 64.81平米
,40607-44882,2019.04,,高楼层(共6层) 2003年建板楼,,南 北 | 简装,354-391万,澜花语岸 2室1厅 87.03平米
,33031-36508,2019.04,房屋满两年,顶层(共20层) 2010年建板楼,,南 | 精装,279-308万,融科香雪兰溪 2室2厅 84.27平米
,32255-35650,2019.04,房屋满五年,中楼层(共21层) 2011年建板楼,,南 | 精装,254-281万,东亚瑞晶苑 2室1厅 78.64平米
,30060-33225,2019.04,房屋满五年,低楼层(共22层) 2008年建板塔结合,,东 西 | 简装,266-294万,大方居 2室1厅 88.49平米
,52008-57482,2019.04,房屋满五年,顶层(共6层) 1996年建板楼,,南 北 | 简装,399-441万,吉祥园 2室1厅 76.72平米
,41144-41975,2019.04,房屋满五年,中楼层(共31层) 2009年建板塔结合,,南 北 | 精装,446-455万,世纪星城三期 2室1厅 108.28平米
,45040-45950,2019.04,房屋满五年近地铁,中楼层(共6层) 2009年建板楼,,南 北 | 精装,411-420万,花涧溪 2室2厅 91.22平米
王微宾,54571,2019.04.17,房屋满五年,低楼层(共12层) 2003年建板楼,挂牌516万成交周期7天,南 北 | 其他,505万,河畔丽景 2室2厅 92.54平米
李思雨,46968,2019.04.16,房屋满五年近地铁,高楼层(共19层) 2007年建塔楼,挂牌358万成交周期23天,南 | 简装,350万,时尚街区东区 2室1厅 74.52平米
郑光,40667,2019.04.16,房屋满五年近地铁,中楼层(共6层) 1997年建板楼,挂牌295万成交周期9天,东 西 | 简装,280万,华兴园 2室1厅 68.73平米
张绪勇,39379,2019.04.16,房屋满五年,中楼层(共22层) 2012年建板塔结合,挂牌356万成交周期10天,南 | 精装,352万,中建雅颂居 2室1厅 89.39平米
马玲玲,40261,2019.04.16,房屋满五年,中楼层(共6层) 1999年建板楼,挂牌299万成交周期9天,南 北 | 简装,297万,西马庄园 2室1厅 73.77平米
王春阳,56387,2019.04.16,房屋满五年,低楼层(共27层) 2012年建塔楼,挂牌490万成交周期6天,西南 | 精装,460万,K2清水湾 2室2厅 81.58平米
武春菊,49511,2019.04.15,房屋满五年近地铁,低楼层(共6层) 2001年建板楼,挂牌376万成交周期38天,南 北 | 精装,369万,天元小区 2室1厅 74.53平米
孙磊,39632,2019.04.15,房屋满两年,高楼层(共12层) 2015年建板楼,挂牌260万成交周期239天,南 | 精装,258万,东亚印象台湖 2室1厅 65.1平米
,41767,2019.04.15,挂牌390万成交周期271天,低楼层(共12层) 2003年建板塔结合,,东南 | 精装,384万,馨通家园 2室1厅 91.94平米
刘学,41485,2019.04.15,房屋满五年,顶层(共6层) 1994年建板楼,挂牌304万成交周期290天,南 北 | 简装,294万,红旗家属院 2室1厅 70.75平米
宋清顺,35118,2019.04.15,房屋满两年,顶层(共16层) 2014年建板楼,挂牌260万成交周期233天,南 西南 | 简装,250万,首开国风美仑 2室1厅 71.19平米
,43100,2019.04.15,挂牌350万成交周期53天,顶层(共8层) 2016年建板楼,,南 北 | 精装,341万,首开香溪郡 2室1厅 79.12平米
赵琦,48563,2019.04.15,房屋满五年,中楼层(共7层) 2002年建板楼,挂牌400万成交周期32天,南 北 | 简装,392万,幸福艺居 2室1厅 80.72平米
,42513-46988,2019.04,,中楼层(共4层) 2000年建板楼,,南 北 | 精装,247-273万,西潞苑小区 2室1厅 58.1平米
,48835-53975,2019.04,房屋满五年,低楼层(共24层) 2010年建板塔结合,,南 西北 | 其他,409-452万,海棠湾一期 2室2厅 83.65平米
,37257-41179,2019.04,房屋满五年,底层(共6层) 2004年建板楼,,南 北 | 精装,364-403万,龙鼎园 2室2厅 97.66平米
,40903-45208,2019.04,房屋满五年近地铁,低楼层(共6层) 1994年建板楼,,南 北 | 简装,269-298万,杨庄小区 2室1厅 65.73平米
,44788-49503,2019.04,,底层(共6层) 1995年建板楼,,南 北 | 精装,356-393万,潞河中学家属院南区 2室1厅 79.33平米
,43432-48004,2019.04,,中楼层(共11层) 2006年建板塔结合,,南 北 | 其他,414-457万,博客园 2室2厅 95.15平米
,40697-44980,2019.04,,中楼层(共6层) 1998年建板楼,,南 北 | 其他,304-336万,梨园东里 2室1厅 74.7平米
,39706-43886,2019.04,房屋满五年,中楼层(共6层) 2002年建板楼,,南 北 | 精装,322-355万,中泽家园 2室1厅 80.87平米
,34355-37971,2019.04,,高楼层(共22层) 2008年建板塔结合,,东 西 | 简装,304-336万,大方居 2室1厅 88.49平米
,35577-39322,2019.04,房屋满五年,高楼层(共18层) 2008年建板塔结合,,南 | 精装,323-357万,大方居 2室1厅 90.79平米
,37768-41744,2019.04,,低楼层(共6层) 2001年建板楼,,东南 西北 | 其他,266-294万,源泉苑 2室1厅 70.43平米
,36863-40743,2019.04,房屋满五年,中楼层(共27层) 2010年建板塔结合,,南 西 北 | 其他,333-368万,通景园 2室1厅 90.2平米
,42703-47197,2019.04,,低楼层(共6层) 1981年建板楼,,东北 | 简装,212-234万,后南仓 2室1厅 49.5平米
,42712-47208,2019.04,房屋满五年,中楼层(共11层) 2006年建板塔结合,,南 北 | 其他,404-447万,博客园 2室2厅 94.53平米
,44926-49654,2019.04,,中楼层(共27层) 2012年建塔楼,,南 北 | 其他,390-431万,荔景园新区 2室1厅 86.7平米
,46415-51300,2019.04,近地铁,中楼层(共28层) 2009年建板塔结合,,南 北 | 其他,437-483万,新通国际花园 2室1厅 94.05平米
,36967-40858,2019.04,房屋满两年,低楼层(共21层) 2010年建板楼,,南 北 | 简装,250-276万,玉桥东里 2室1厅 67.46平米
,33652-37194,2019.04,房屋满五年,底层(共15层) 2008年建板塔结合,,南 | 简装,305-338万,大方居 2室1厅 90.62平米
,34284-37893,2019.04,房屋满五年,低楼层(共21层) 2010年建板楼,,南 | 精装,292-323万,融科香雪兰溪 2室2厅 85.07平米
,45812-46737,2019.04,房屋满五年,中楼层(共6层) 1995年建板楼,,南 北 | 简装,283-288万,水月院 2室1厅 61.59平米
,54124-55217,2019.04,房屋满五年近地铁,低楼层(共12层) 2007年建板塔结合,,南 西南 | 其他,476-485万,当代名筑 2室1厅 87.8平米
,40571-41391,2019.04,房屋满五年近地铁,中楼层(共6层) 1999年建板楼,,南 北 | 简装,419-428万,梨花园 2室2厅 103.22平米
,53497-54578,2019.04,房屋满五年,低楼层(共15层) 2007年建板楼,,南 北 | 精装,505-516万,瑞都公园世家南区 2室2厅 94.38平米
,32010-35380,2019.04,房屋满五年,中楼层(共19层) 2009年建板塔结合,,南 | 精装,246-271万,东亚瑞晶苑 2室1厅 76.57平米
,33031-36508,2019.04,房屋满两年,顶层(共20层) 2010年建板楼,,南 | 精装,279-308万,融科香雪兰溪 2室2厅 84.27平米
,32255-35650,2019.04,房屋满五年,中楼层(共21层) 2011年建板楼,,南 | 精装,254-281万,东亚瑞晶苑 2室1厅 78.64平米
,63548-64832,2019.04,,中楼层(共24层) 2015年建板塔结合,,南 北 | 精装,565-576万,富力金禧花园 2室1厅 88.8平米
,56242-62162,2019.04,,底层(共24层) 2015年建板塔结合,,西南 | 其他,509-562万,富力金禧花园 2室1厅 90.37平米
刘建利,44713,2019.04.14,房屋满五年,低楼层(共6层) 2004年建板楼,挂牌405万成交周期361天,南 北 | 精装,400万,云景里南大门 2室2厅 89.46平米
,41073,2019.04.14,挂牌265万成交周期43天,低楼层(共6层) 1995年建板楼,,南 北 | 简装,257万,通惠小区 2室1厅 62.45平米
张蕊,60903,2019.04.14,近地铁,低楼层(共26层) 2015年建板楼,挂牌570万成交周期153天,东南 | 精装,548万,K2玉蘭湾 2室1厅 89.98平米
杨剑波,40366,2019.04.14,房屋满五年近地铁,底层(共18层) 2004年建板塔结合,挂牌380万成交周期36天,东 西 | 简装,375万,逸秀名园 2室1厅 92.9平米
齐美笑,39872,2019.04.14,房屋满五年近地铁,中楼层(共29层) 2004年建塔楼,挂牌398万成交周期97天,西南 | 简装,386万,京贸国际公寓 2室1厅 96.81平米
袁海潮,38379,2019.04.14,房屋满两年,中楼层(共27层) 2010年建板塔结合,挂牌365万成交周期154天,南 北 | 其他,340万,通景园 2室1厅 88.46平米
张丁丁,35808,2019.04.14,房屋满两年,底层(共12层) 2015年建板楼,挂牌240万成交周期147天,南 北 | 精装,232万,东亚印象台湖 2室1厅 64.79平米
李圆圆,34016,2019.04.13,房屋满五年,中楼层(共22层) 2008年建板塔结合,挂牌335万成交周期23天,东 西 | 毛坯,304万,大方居 2室1厅 89.37平米
王群,41081,2019.04.13,房屋满两年,中楼层(共12层) 2015年建板楼,挂牌265万成交周期61天,南 北 | 精装,263万,东亚印象台湖 2室2厅 64.02平米
李际勇,70567,2019.04.13,房屋满五年,高楼层(共11层) 2005年建板塔结合,挂牌425万成交周期40天,北 | 精装,414万,荔景园 2室2厅 58.64平米
章小超,60624,2019.04.13,房屋满五年,顶层(共5层) 2005年建板楼,挂牌550万成交周期34天,南 北 | 精装,525万,BOBO自由城 2室2厅 86.6平米
,44795,2019.04.12,挂牌340万成交周期3天,中楼层(共6层) 1996年建板楼,,南 北 | 简装,330万,乔庄北街305号院 2室1厅 73.67平米
侯永超,29342,2019.04.12,房屋满两年,高楼层(共12层) 2008年建板楼,挂牌320万成交周期38天,南 北 | 其他,295万,定海园一里 2室2厅 100.54平米
,50234,2019.04.12,挂牌500万成交周期21天,中楼层(共12层) 2003年建板楼,,南 北 | 简装,485万,河畔丽景 2室1厅 96.55平米
祝雅明,46072,2019.04.11,房屋满两年近地铁,中楼层(共7层) 2002年建板楼,挂牌448万成交周期83天,南 北 | 精装,438万,新华联家园南区 2室2厅 95.07平米
张岩,46851,2019.04.10,房屋满五年,中楼层(共6层) 2000年建板楼,挂牌435万成交周期4天,南 西 | 简装,415万,水仙园 2室1厅 88.58平米
解程楠,43840,2019.04.10,房屋满两年,中楼层(共6层) 2000年建板楼,挂牌400万成交周期114天,南 北 | 简装,390万,玉桥东路19号院 2室1厅 88.96平米
沈旭东,39916,2019.04.10,房屋满五年,高楼层(共6层) 1994年建板楼,挂牌359万成交周期46天,南 北 | 精装,350万,艺苑东街4号院 2室2厅 87.56平米
宋先平,61146,2019.04.10,近地铁,高楼层(共27层) 2015年建板楼,挂牌525万成交周期42天,东 西 | 精装,505万,K2玉蘭湾 2室1厅 82.59平米
陈静,37171,2019.04.10,近地铁,低楼层(共6层) 2004年建板楼,挂牌480万成交周期198天,东 南 北 | 简装,465万,天赐良园东三期 2室2厅 125.1平米
安文平,38571,2019.04.10,房屋满两年近地铁,高楼层(共7层) 2002年建板楼,挂牌430万成交周期57天,南 北 | 简装,410万,新华联家园南区 2室1厅 106.3平米
崔曼曼,40068,2019.04.10,房屋满五年,中楼层(共22层) 2012年建板塔结合,挂牌360万成交周期3天,南 北 | 精装,358万,中建雅颂居 2室2厅 89.35平米
周艳,49895,2019.04.10,房屋满五年,底层(共6层) 1992年建板楼,挂牌315万成交周期9天,南 北 | 精装,308万,玉桥南里 2室1厅 61.73平米
李洪梅,41936,2019.04.10,房屋满五年,中楼层(共13层) 2007年建板楼,挂牌490万成交周期152天,南 北 | 简装,475万,武夷花园综合楼 2室1厅 113.27平米
张金凤,48975,2019.04.10,房屋满两年,中楼层(共5层) 1980年建板楼,挂牌265万成交周期144天,南 | 简装,258万,后南仓 2室1厅 52.68平米
王帅,49335,2019.04.10,房屋满五年近地铁,中楼层(共6层) 2001年建板楼,挂牌375万成交周期130天,南 北 | 简装,363万,天元小区 2室1厅 73.58平米
高鑫,46546,2019.04.10,房屋满两年近地铁,低楼层(共6层) 2001年建板楼,挂牌399万成交周期36天,南 北 | 精装,380万,杨庄22号院 2室1厅 81.64平米
,32192,2019.04.10,挂牌340万成交周期76天,高楼层(共12层) 2010年建板楼,,南 北 | 其他,330万,定海园一里 2室1厅 102.51平米
,40477-44738,2019.04,,低楼层(共6层) 2001年建板楼,,南 北 | 简装,366-405万,梨园东里 2室1厅 90.36平米
,43078-43948,2019.04,,中楼层(共27层) 2010年建板塔结合,,南 西 | 精装,386-393万,通景园 2室1厅 89.4平米
,39397-40193,2019.04,房屋满五年,中楼层(共12层) 2004年建板塔结合,,南 北 | 简装,446-455万,在水一方 2室2厅 113.08平米
,29565-30163,2019.04,房屋满五年,中楼层(共14层) 2011年建板楼,,南 | 精装,278-283万,合生世界村 2室1厅 93.76平米
,44643-46072,2019.04,,高楼层(共6层) 1988年建板楼,,东 南 | 其他,251-258万,玉桥北里 2室1厅 56平米
,26069-28813,2019.04,房屋满两年,中楼层(共14层) 2011年建板楼,,西 | 精装,241-266万,合生世界村 2室1厅 92.2平米
,53900-54988,2019.04,房屋满五年,底层(共18层) 2010年建板塔结合,,南 | 简装,404-413万,京贸国际城东区 2室1厅 74.94平米
张路明,39746,2019.03.31,房屋满五年,中楼层(共6层) 1996年建板楼,挂牌360万成交周期209天,南 北 | 简装,354万,枫露花园 2室1厅 88.94平米
李守泉,43417,2019.03.31,房屋满五年,高楼层(共11层) 2006年建板塔结合,挂牌480万成交周期27天,南 北 | 精装,458万,博客园 2室2厅 105.49平米
张海鹏,55271,2019.03.31,房屋满五年,高楼层(共10层) 2006年建板塔结合,挂牌575万成交周期47天,南 北 | 简装,560万,柳岸方园 2室1厅 101.32平米
刘建章,36179,2019.03.31,房屋满五年,中楼层(共5层) 2001年建板楼,挂牌320万成交周期7天,南 北 | 精装,312万,西马庄园 2室1厅 86.24平米
崔世伟,31880,2019.03.31,房屋满五年,高楼层(共14层) 2009年建板楼,挂牌295万成交周期7天,南 北 | 精装,288万,珠江逸景 2室1厅 90.34平米
邱美慧,46977,2019.03.31,房屋满五年,底层(共6层) 2000年建板楼,挂牌510万成交周期317天,南 北 | 简装,470万,新城东里 2室1厅 100.05平米
王宗英,52653,2019.03.31,房屋满两年,高楼层(共18层) 2009年建板楼,挂牌525万成交周期79天,南 北 | 精装,522万,世纪星城三期 2室2厅 99.14平米
王彩云,48404,2019.04.15,房屋满五年近地铁,低楼层(共21层) 2012年建板塔结合,挂牌385万成交周期38天,南 | 精装,382万,新城乐居 2室1厅 78.92平米
吕洪涛,46333,2019.04.14,房屋满五年近地铁,顶层(共6层) 1992年建板楼,挂牌293万成交周期38天,南 北 | 精装,288万,梨花园 2室1厅 62.16平米
易世建,49719,2019.04.14,房屋满五年近地铁,低楼层(共24层) 2010年建板塔结合,挂牌419万成交周期149天,南 | 简装,415万,华业东方玫瑰B区 2室1厅 83.47平米
李晋博,39282,2019.04.12,房屋满五年,高楼层(共6层) 1995年建板楼,挂牌325万成交周期8天,南 北 | 精装,315万,华龙小区 2室1厅 80.19平米
韩龙飞,43254,2019.04.12,房屋满五年,底层(共6层) 2003年建板楼,挂牌470万成交周期24天,南 北 | 精装,460万,旗舰凯旋一期 2室2厅 106.35平米
陈章礼,48886,2019.04.12,房屋满五年,低楼层(共7层) 1999年建板楼,挂牌322万成交周期213天,东 西 | 简装,314万,西上园老三区 2室1厅 64.13平米
